uid,issue_type,row_position,column,aligned_value,db_test_value,aligned_normalized,db_test_normalized
43206de7-26b6-49f8-a792-2f65d677e4cc,different_values,450,municipality/port,,Rio de Janeiro,,rio de janeiro
43206de7-26b6-49f8-a792-2f65d677e4cc,different_values,450,transit_1_region,,Europe,,europe
43206de7-26b6-49f8-a792-2f65d677e4cc,different_values,450,transit_1_country,,France,,france
43206de7-26b6-49f8-a792-2f65d677e4cc,different_values,450,destination_1_region,,Europe,,europe
43206de7-26b6-49f8-a792-2f65d677e4cc,different_values,450,destination_1_country,,Spain,,spain
43206de7-26b6-49f8-a792-2f65d677e4cc,different_values,450,description,"The National Navy intercepted five vessels carrying 6.3 tons of cocaine nearly 1,000 nautical miles (1,852 km) off the Salvadoran coast. Resulted in the capture of 17 drug traffickers of Ecuadorian, Colombian, Mexican, and Guatemalan nationality","Federal Police seized around 2kg of a cocaineat Rio de Janeiro International Airport, attached to the body of a passenger who was planning to board a flight to Europe, with a stopover in France and a final destination in Spain.",the national navy intercepted five vessels carrying 63 tons of cocaine nearly 1000 nautical miles (1852 km) off the salvadoran coast resulted in the capture of 17 drug traffickers of ecuadorian colombian mexican and guatemalan nationality,federal police seized around 2kg of a cocaineat rio de janeiro international airport attached to the body of a passenger who was planning to board a flight to europe with a stopover in france and a final destination in spain
43206de7-26b6-49f8-a792-2f65d677e4cc,different_values,450,source_link,https://diario.elmundo.sv/nacionales/marina-incauta-63-toneladas-de-cocaina-valorada-en-1574-millones,https://www.gov.br/pf/pt-br/assuntos/noticias/2025/06/pf-apreende-cocaina-com-passageiro-no-aeroporto-internacional-do-galeao,https://diarioelmundosv/nacionales/marina-incauta-63-toneladas-de-cocaina-valorada-en-1574-millones,https://wwwgovbr/pf/pt-br/assuntos/noticias/2025/06/pf-apreende-cocaina-com-passageiro-no-aeroporto-internacional-do-galeao
43206de7-26b6-49f8-a792-2f65d677e4cc,different_values,450,archived_link,Archived Link - El Salvador,Archived Link - Brazil,archived link - el salvador,archived link - brazil
9577a63c-1641-45ba-8c12-3ff79a7042cf,different_values,451,time_unit,Individual,Month,individual,month
9577a63c-1641-45ba-8c12-3ff79a7042cf,different_values,451,date_1,2025-06-21,2025-06-02 00:00:00,2025-06-21,2025-06-02 00:00:00
9577a63c-1641-45ba-8c12-3ff79a7042cf,different_values,451,date_2,,2025-06-10 00:00:00,,2025-06-10 00:00:00
9577a63c-1641-45ba-8c12-3ff79a7042cf,different_values,451,day,21,2,21,2
9577a63c-1641-45ba-8c12-3ff79a7042cf,different_values,451,duration,,8,,8
9577a63c-1641-45ba-8c12-3ff79a7042cf,different_values,451,quantity,33.0,6300.0,330,63000
9577a63c-1641-45ba-8c12-3ff79a7042cf,different_values,451,modus_operandi/place_seizure,Container,Maritime vessel,container,maritime vessel
9577a63c-1641-45ba-8c12-3ff79a7042cf,different_values,451,country,Costa Rica,El Salvador,costa rica,el salvador
9577a63c-1641-45ba-8c12-3ff79a7042cf,different_values,451,department/state,Limón,,limón,
9577a63c-1641-45ba-8c12-3ff79a7042cf,different_values,451,municipality/port,Limón,,limón,
9577a63c-1641-45ba-8c12-3ff79a7042cf,different_values,451,destination_1_region,Europe,,europe,
9577a63c-1641-45ba-8c12-3ff79a7042cf,different_values,451,destination_1_country,Belgium,,belgium,
9577a63c-1641-45ba-8c12-3ff79a7042cf,different_values,451,destination_1_department/state,Antwerp,,antwerp,
9577a63c-1641-45ba-8c12-3ff79a7042cf,different_values,451,description,"33 packages of cocaine were discovered hidden in the refrigerated compartment of a container at the Moín Terminal, whose final destination was the port of Antwerp, Belgium. ","The National Navy intercepted five vessels carrying 6.3 tons of cocaine nearly 1,000 nautical miles (1,852 km) off the Salvadoran coast. Resulted in the capture of 17 drug traffickers of Ecuadorian, Colombian, Mexican, and Guatemalan nationality",33 packages of cocaine were discovered hidden in the refrigerated compartment of a container at the moín terminal whose final destination was the port of antwerp belgium,the national navy intercepted five vessels carrying 63 tons of cocaine nearly 1000 nautical miles (1852 km) off the salvadoran coast resulted in the capture of 17 drug traffickers of ecuadorian colombian mexican and guatemalan nationality
9577a63c-1641-45ba-8c12-3ff79a7042cf,different_values,451,source_link,https://crhoy.com/33-paquetes-de-cocaina-iban-destino-a-belgica-en-contenedor-desde-moin/,https://diario.elmundo.sv/nacionales/marina-incauta-63-toneladas-de-cocaina-valorada-en-1574-millones,https://crhoycom/33-paquetes-de-cocaina-iban-destino-a-belgica-en-contenedor-desde-moin/,https://diarioelmundosv/nacionales/marina-incauta-63-toneladas-de-cocaina-valorada-en-1574-millones
9577a63c-1641-45ba-8c12-3ff79a7042cf,different_values,451,archived_link,Archived Link - Costa Rica,Archived Link - El Salvador,archived link - costa rica,archived link - el salvador
0cea3218-091c-4abc-937d-dbb1133f6bb5,different_values,452,date_1,2025-06-21,2025-06-21 00:00:00,2025-06-21,2025-06-21 00:00:00
0cea3218-091c-4abc-937d-dbb1133f6bb5,different_values,452,quantity,205.0,33.0,2050,330
0cea3218-091c-4abc-937d-dbb1133f6bb5,different_values,452,modus_operandi/place_seizure,Land,Container,land,container
0cea3218-091c-4abc-937d-dbb1133f6bb5,different_values,452,region,Caribbean,Central America,caribbean,central america
0cea3218-091c-4abc-937d-dbb1133f6bb5,different_values,452,country,Dominican Republic,Costa Rica,dominican republic,costa rica
0cea3218-091c-4abc-937d-dbb1133f6bb5,different_values,452,department/state,Santo Domingo,Limón,santo domingo,limón
0cea3218-091c-4abc-937d-dbb1133f6bb5,different_values,452,municipality/port,Boca Chica,Limón,boca chica,limón
0cea3218-091c-4abc-937d-dbb1133f6bb5,different_values,452,destination_1_region,,Europe,,europe
0cea3218-091c-4abc-937d-dbb1133f6bb5,different_values,452,destination_1_country,,Belgium,,belgium
0cea3218-091c-4abc-937d-dbb1133f6bb5,different_values,452,destination_1_department/state,,Antwerp,,antwerp
0cea3218-091c-4abc-937d-dbb1133f6bb5,different_values,452,description," National Police seized 200 packages of cocaine in the municipality of Boca Chica, Santo Domingo province, raided the business, La Embajada Social Club where they seized 184 packages of cocaine. A cache of drugs was discovered under the driver's seat of a Kia Sorento SUV. Another 16 packages were found inside, for a total of 200. ","33 packages of cocaine were discovered hidden in the refrigerated compartment of a container at the Moín Terminal, whose final destination was the port of Antwerp, Belgium. ",national police seized 200 packages of cocaine in the municipality of boca chica santo domingo province raided the business la embajada social club where they seized 184 packages of cocaine a cache of drugs was discovered under the driver's seat of a kia sorento suv another 16 packages were found inside for a total of 200,33 packages of cocaine were discovered hidden in the refrigerated compartment of a container at the moín terminal whose final destination was the port of antwerp belgium
0cea3218-091c-4abc-937d-dbb1133f6bb5,different_values,452,source_link,https://hoy.com.do/pn-y-dncd-incautan-200-paquetes-de-cocaina-en-el-municipio-de-boca-chica/,https://crhoy.com/33-paquetes-de-cocaina-iban-destino-a-belgica-en-contenedor-desde-moin/,https://hoycomdo/pn-y-dncd-incautan-200-paquetes-de-cocaina-en-el-municipio-de-boca-chica/,https://crhoycom/33-paquetes-de-cocaina-iban-destino-a-belgica-en-contenedor-desde-moin/
0cea3218-091c-4abc-937d-dbb1133f6bb5,different_values,452,archived_link,Archived Link - Dominican Republic,Archived Link - Costa Rica,archived link - dominican republic,archived link - costa rica
a27c0f40-23ef-460b-a70f-a64867d589f6,different_values,453,date_1,2025-06-23,2025-06-21 00:00:00,2025-06-23,2025-06-21 00:00:00
a27c0f40-23ef-460b-a70f-a64867d589f6,different_values,453,day,23,21,23,21
a27c0f40-23ef-460b-a70f-a64867d589f6,different_values,453,quantity,200.0,205.0,2000,2050
a27c0f40-23ef-460b-a70f-a64867d589f6,different_values,453,region,South America,Caribbean,south america,caribbean
a27c0f40-23ef-460b-a70f-a64867d589f6,different_values,453,country,Argentina,Dominican Republic,argentina,dominican republic
a27c0f40-23ef-460b-a70f-a64867d589f6,different_values,453,department/state,Salta,Santo Domingo,salta,santo domingo
a27c0f40-23ef-460b-a70f-a64867d589f6,different_values,453,municipality/port,,Boca Chica,,boca chica
a27c0f40-23ef-460b-a70f-a64867d589f6,different_values,453,description,"Poice seized a shipment of 200 kilos of cocaine hidden in the false bottom of a pickup truck. Following the operation in the province of Salta, four people were arrested. "," National Police seized 200 packages of cocaine in the municipality of Boca Chica, Santo Domingo province, raided the business, La Embajada Social Club where they seized 184 packages of cocaine. A cache of drugs was discovered under the driver's seat of a Kia Sorento SUV. Another 16 packages were found inside, for a total of 200. ",poice seized a shipment of 200 kilos of cocaine hidden in the false bottom of a pickup truck following the operation in the province of salta four people were arrested,national police seized 200 packages of cocaine in the municipality of boca chica santo domingo province raided the business la embajada social club where they seized 184 packages of cocaine a cache of drugs was discovered under the driver's seat of a kia sorento suv another 16 packages were found inside for a total of 200
a27c0f40-23ef-460b-a70f-a64867d589f6,different_values,453,source_link,https://www.argentina.gob.ar/noticias/200-kilos-de-cocaina-y-cuatro-personas-detenidas,https://hoy.com.do/pn-y-dncd-incautan-200-paquetes-de-cocaina-en-el-municipio-de-boca-chica/,https://wwwargentinagobar/noticias/200-kilos-de-cocaina-y-cuatro-personas-detenidas,https://hoycomdo/pn-y-dncd-incautan-200-paquetes-de-cocaina-en-el-municipio-de-boca-chica/
a27c0f40-23ef-460b-a70f-a64867d589f6,different_values,453,archived_link,Archived Link - Argentina,Archived Link - Dominican Republic,archived link - argentina,archived link - dominican republic
1c912803-b666-49bf-84d1-ea944311591a,different_values,454,date_1,2025-06-23,2025-06-23 00:00:00,2025-06-23,2025-06-23 00:00:00
1c912803-b666-49bf-84d1-ea944311591a,different_values,454,drug_type,Cocaine Base,Cocaine,cocaine base,cocaine
1c912803-b666-49bf-84d1-ea944311591a,different_values,454,quantity,40.0,200.0,400,2000
1c912803-b666-49bf-84d1-ea944311591a,different_values,454,municipality/port,Aguaray,,aguaray,
1c912803-b666-49bf-84d1-ea944311591a,different_values,454,description,Authorities seized 40 kilos of cocaine base hidden inside two plastic water tanks adapted to create a double bottom on the chassis of a truck with Bolivian license plates. ,"Poice seized a shipment of 200 kilos of cocaine hidden in the false bottom of a pickup truck. Following the operation in the province of Salta, four people were arrested. ",authorities seized 40 kilos of cocaine base hidden inside two plastic water tanks adapted to create a double bottom on the chassis of a truck with bolivian license plates,poice seized a shipment of 200 kilos of cocaine hidden in the false bottom of a pickup truck following the operation in the province of salta four people were arrested
1c912803-b666-49bf-84d1-ea944311591a,different_values,454,source_link,https://www.argentina.gob.ar/noticias/detectamos-mas-de-40-kilos-de-pasta-base-ocultos-en-tanque-de-agua,https://www.argentina.gob.ar/noticias/200-kilos-de-cocaina-y-cuatro-personas-detenidas,https://wwwargentinagobar/noticias/detectamos-mas-de-40-kilos-de-pasta-base-ocultos-en-tanque-de-agua,https://wwwargentinagobar/noticias/200-kilos-de-cocaina-y-cuatro-personas-detenidas
e9d5aadc-eaf0-416e-9272-87f7ea67bb96,different_values,455,date_1,2025-06-21,2025-06-23 00:00:00,2025-06-21,2025-06-23 00:00:00
e9d5aadc-eaf0-416e-9272-87f7ea67bb96,different_values,455,day,21,23,21,23
e9d5aadc-eaf0-416e-9272-87f7ea67bb96,different_values,455,drug_type,Cocaine,Cocaine Base,cocaine,cocaine base
e9d5aadc-eaf0-416e-9272-87f7ea67bb96,different_values,455,quantity,478.0,40.0,4780,400
e9d5aadc-eaf0-416e-9272-87f7ea67bb96,different_values,455,department/state,Jujuy,Salta,jujuy,salta
e9d5aadc-eaf0-416e-9272-87f7ea67bb96,different_values,455,municipality/port,La Quiaca,Aguaray,la quiaca,aguaray
e9d5aadc-eaf0-416e-9272-87f7ea67bb96,different_values,455,description,"two operations had been carried out. The first, on Friday night on a road in La Quiaca, was where a truck carrying 228 kilos of cocaine was stopped. Another 250 kilos were seized the following day in a raid on a commercial warehouse. ",Authorities seized 40 kilos of cocaine base hidden inside two plastic water tanks adapted to create a double bottom on the chassis of a truck with Bolivian license plates. ,two operations had been carried out the first on friday night on a road in la quiaca was where a truck carrying 228 kilos of cocaine was stopped another 250 kilos were seized the following day in a raid on a commercial warehouse,authorities seized 40 kilos of cocaine base hidden inside two plastic water tanks adapted to create a double bottom on the chassis of a truck with bolivian license plates
e9d5aadc-eaf0-416e-9272-87f7ea67bb96,different_values,455,source_link,https://www.fiscales.gob.ar/narcocriminalidad/jujuy-ordenan-remitir-al-fuero-federal-las-actuaciones-relacionadas-al-secuestro-de-casi-500-kilos-de-cocaina-en-la-quiaca/,https://www.argentina.gob.ar/noticias/detectamos-mas-de-40-kilos-de-pasta-base-ocultos-en-tanque-de-agua,https://wwwfiscalesgobar/narcocriminalidad/jujuy-ordenan-remitir-al-fuero-federal-las-actuaciones-relacionadas-al-secuestro-de-casi-500-kilos-de-cocaina-en-la-quiaca/,https://wwwargentinagobar/noticias/detectamos-mas-de-40-kilos-de-pasta-base-ocultos-en-tanque-de-agua
fce2fadd-be02-4798-ba7f-c734d2cbfd35,different_values,456,date_1,2025-06-23,2025-06-21 00:00:00,2025-06-23,2025-06-21 00:00:00
fce2fadd-be02-4798-ba7f-c734d2cbfd35,different_values,456,day,23,21,23,21
fce2fadd-be02-4798-ba7f-c734d2cbfd35,different_values,456,quantity,192.0,478.0,1920,4780
fce2fadd-be02-4798-ba7f-c734d2cbfd35,different_values,456,country,Chile,Argentina,chile,argentina
fce2fadd-be02-4798-ba7f-c734d2cbfd35,different_values,456,department/state,Tarapacá,Jujuy,tarapacá,jujuy
fce2fadd-be02-4798-ba7f-c734d2cbfd35,different_values,456,municipality/port,Iquique,La Quiaca,iquique,la quiaca
fce2fadd-be02-4798-ba7f-c734d2cbfd35,different_values,456,description,Drugs were seized by the Carabineros after dismantling a gang comprised of six Army officers and a Chilean civilian who were attempting to smuggle these substances into the Metropolitan Region. ,"two operations had been carried out. The first, on Friday night on a road in La Quiaca, was where a truck carrying 228 kilos of cocaine was stopped. Another 250 kilos were seized the following day in a raid on a commercial warehouse. ",drugs were seized by the carabineros after dismantling a gang comprised of six army officers and a chilean civilian who were attempting to smuggle these substances into the metropolitan region,two operations had been carried out the first on friday night on a road in la quiaca was where a truck carrying 228 kilos of cocaine was stopped another 250 kilos were seized the following day in a raid on a commercial warehouse
fce2fadd-be02-4798-ba7f-c734d2cbfd35,different_values,456,source_link,https://www.biobiochile.cl/noticias/nacional/region-metropolitana/2025/06/23/seis-suboficiales-del-ejercito-detenidos-tras-caida-de-banda-que-trasladaba-droga-a-la-capital.shtml,https://www.fiscales.gob.ar/narcocriminalidad/jujuy-ordenan-remitir-al-fuero-federal-las-actuaciones-relacionadas-al-secuestro-de-casi-500-kilos-de-cocaina-en-la-quiaca/,https://wwwbiobiochilecl/noticias/nacional/region-metropolitana/2025/06/23/seis-suboficiales-del-ejercito-detenidos-tras-caida-de-banda-que-trasladaba-droga-a-la-capitalshtml,https://wwwfiscalesgobar/narcocriminalidad/jujuy-ordenan-remitir-al-fuero-federal-las-actuaciones-relacionadas-al-secuestro-de-casi-500-kilos-de-cocaina-en-la-quiaca/
